question_id,ml_precision,ml_recall,ml_f1,w2v_precision,w2v_recall,w2v_f1,num_ml_distractors,num_w2v_distractors
high10760.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high10760.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high16116.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high16116.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high16116.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19349.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19349.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19349.txt,0.4444444444444444,0.1111111111111111,0.1693121693121693,0.0,0.0,0.0,3,0
high19349.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1111.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1111.txt,0.1111111111111111,0.041666666666666664,0.06060606060606061,0.0,0.0,0.0,3,0
high1111.txt,0.1111111111111111,0.041666666666666664,0.06060606060606061,0.0,0.0,0.0,3,0
high1111.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high11629.txt,0.27777777777777773,0.13888888888888887,0.1785714285714286,0.0,0.0,0.0,3,0
high11629.txt,0.2222222222222222,0.15,0.1785714285714286,0.0,0.0,0.0,3,0
high11629.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19572.txt,0.1111111111111111,0.037037037037037035,0.05555555555555555,0.0,0.0,0.0,3,0
high19572.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19572.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19572.txt,0.1111111111111111,0.037037037037037035,0.05555555555555555,0.0,0.0,0.0,3,0
high17311.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high17311.txt,0.1111111111111111,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,3,0
high17311.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high4821.txt,0.7777777777777778,0.21428571428571427,0.3333333333333333,0.0,0.0,0.0,3,0
high4821.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high4821.txt,0.2222222222222222,0.10833333333333334,0.14393939393939395,0.0,0.0,0.0,3,0
high4821.txt,0.38888888888888884,0.17500000000000002,0.23917748917748918,0.0,0.0,0.0,3,0
high23801.txt,0.1111111111111111,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,3,0
high23801.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high23801.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high23801.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high12290.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high12290.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high12290.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high23609.txt,0.3333333333333333,0.05555555555555555,0.09523809523809523,0.0,0.0,0.0,3,0
high23609.txt,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.0,0.0,0.0,3,0
high23609.txt,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,3,0
high23609.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19855.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19855.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high19855.txt,0.1111111111111111,0.047619047619047616,0.06666666666666667,0.0,0.0,0.0,3,0
high19855.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high10255.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high10255.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high10255.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high4657.txt,0.1111111111111111,0.047619047619047616,0.06666666666666667,0.0,0.0,0.0,3,0
high4657.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1266.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1266.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
high1266.txt,0.0,0.0,0.0,0.0,0.0,0.0,3,0
